# ./pkdgrav my_ic.param 
# PKDGRAV/GASOLINE Version 2.0.0 of $Date$
# Code compiled: Aug 30 2023 15:24:16
# Preprocessor macros: GASOLINE VSIGVISC WENDLANDC4 CHANGESOFT COOLING_METAL DTADJUST ESPACCH DIFFUSION

# Run started: Wed Aug 30 16:01:26 2023
# Master host: beehive12.uio.no
# N: 262144 nThreads: 20 bDiag: 0 Verbosity flags: (1,1,1,1,0)

# UNITS:  dMsolUnit: 1.02095e+15 dKpcUnit: 20000 dErgPerGmUnit: 2.19585e+15
# UNITS: dGmPerCcUnit (z=0): 8.64402e-30 dSecUnit: 1.31698e+18 (41732.6 Myr)
# UNITS: dKmPerSecUnit (z=0): 468.599
# BOX PARAMETERS:  bPeriodic: 1 bRestart: 0 bComove: 1 dPeriod: 1 dxPeriod: 1
# BOX PARAMETERS: dyPeriod: 1 dzPeriod: 1
# RUN DURATION:  iStartStep: 0 iStopStep: 128 nSteps: 128 iWallRunTime: 0
# RUN DURATION: dRedTo: 0
# READ/WRITE:  bParaRead: 0 bParaWrite: 0 bOverwrite: 0 iBinaryOutput: 0
# READ/WRITE: iReadIOrder: 0 bNoReOrder: 0 bStandard: 1 iOutInterval(0,0): 1 (0)
# READ/WRITE: dDumpFrameStep: -1 dDumpFrameTime: -1 iLogInterval: 1
# READ/WRITE: bLogTiming: 0 (0000) iCheckInterval: 1 bDoDensity: 1 dExtraStore: 2.000000
# READ/WRITE: achInFile: my_ic.dat achOutName: my_dark
# READ/WRITE: achDataSubPath: /uio/hume/student-u80/jlcarlse/ast4320/AST4320_project2/music/
# INTEGRATION:  bCannonical: 1 bKDK: 1 iOrder: 4 iEwOrder: 4 nReplicas: 1
# INTEGRATION: dEwCut: 2.600000 dEwhCut: 2.800000
# DOMAIN DECOMPOSITION:  dFracNoDomainDecomp: 0.1 dFracNoDomainDimChoice: 0.1
# DOMAIN DECOMPOSITION: bFastGas: 1 dFracFastGas: 0.2 bSplitWork: 1 bRungDD: 0
# DOMAIN DECOMPOSITION: dRungDDWeight: 1  nTruncateRung: 128 bLowerSoundSpeed: 0
# DOMAIN DECOMPOSITION: bGasDomainDecomp: 0
# TREEBUILD:  nBucket: 8 iTreeZipStep: 0 bTreeZipLocal: 1 iOpenType: JOSH
# TREEBUILD: dTheta: 0.525000 daSwitchTheta: 0.333333 dTheta2: 0.725000
# TREEBUILD: dAbsPartial: 0 dRealPartial: 0 dAbsTotal: 0 dRelTotal: 0
# SOFTENING:  dSoft: input bPhysicalSoft: 0 bVariableSoft: 0 (1 1 1)
# SOFTENING: nSoftNbr: 32 bSoftByType: 1 bSoftMaxMul: 1 dSoftMax: 0 bDoSoftOutput: 0
# TIMESTEPPING:  dDelta: 0.00258162 dDeltaSph: 0 dEta: 0.19 dEtauDot: 0.25
# TIMESTEPPING: dTMinDt: 0 duMinDt: 0 dEtaDeltaAccel: 0.2 dEtaCourant: 0.4 (0.25)
# TIMESTEPPING: iMaxRung: 24 bGravStep: 0 bEpsAccStep: 1 bDensityStep: 0
# TIMESTEPPING: bDeltaAccelStep: 0 (gt): 0 bLongRangeStep: 0 nTruncateRung: 128
# TIMESTEPPING: bNonSymp: 1
# COSMOLOGY:  dHubble0: 2.8944 dOmega0: 0.3077 dLambda: 0.6923 dOmegaRad: 0
# COSMOLOGY: dOmegab: 0 dQuintess: 0
# GRAVITY:  bEwald: 1 bSqrtPhiStep: 0 bDoGravity: 1 bDoSelfGravity: 1
# GRAVITY: bFandG: 0 bHeliocentric: 0 dCentMass: 1 dSunSoft: 0 bElliptical: 0
# GRAVITY: bEllipticalDarkNFW: 0 bLogHalo: 0 bHernquistSpheroid: 0 bNFWSpheroid: 0
# GRAVITY: bGalaxyDiskVerticalPotential: 0 dGalaxyDiskVerticalPotentialVc: 220
# GRAVITY: dGalaxyDiskVerticalPotentialR: 6 dGalaxyDiskVerticalPotentialStarSigma: 0
# GRAVITY: dGalaxyDiskVerticalPotentialStarH: 0.4
# GRAVITY: dGalaxyDiskVerticalPotentialGasSigma: 0 dGalaxyDiskVerticalPotentialGasH: 0.13 bHomogSpheroid: 0
# GRAVITY: dHomogSpheroidM: 390118432 dHomogSpheroidR: 809055008 bBodyForce: 0
# GRAVITY: dBodyForceConst: 0 bMiyamotoDisk: 0 bTimeVarying: 0 bRotatingBar: 0
# GRAVITY: bRotFrame: 0 dOmega: 0 dOmegaDot: 0
# ROTATING BAR:  dRotBarMass: 0 dRotBarLength: 0 dRotBarCorotFac: 0
# ROTATING BAR: dRotBarTurnOff: 0 dRotBarTurnOn: 0 dRotBarAmpFac: 0 dRotBarDuration: 0
# ROTATING BAR: dRotBarPosAng: 0 dRotBarTime0: 0 dRotBarOmega: 0 dRotBarB5: 0
# ROTATING BAR: dRotBarIz: 0 dRotBarLz: 0 dRotBarLz0: 0 bFixedBar: 0 bBarMonopole: 1
# ROTATING BAR: dRotBarMonoPoleFac: 1
# NON-INERTIAL REFERENCE FRAME:  bPatch: 0 iStripOption: 2
# SINKS:  bDoSinks: 0 bBHSink: 0 dBHSinkEddEff: 0.1 dBHSinkFeedbackEff: 0.05
# SINKS: dBHSinkAlpha: 1 bDoBHKick: 0 bBHTurnOffCooling: 0 bSmallBHSmooth: 0
# SINKS: bBHMindv: 0 bBHAccreteAll: 1 bDoSinksAtStart: 0 bSinkThermal: 0
# SINKS: dSinkRadius: 0 dSinkBoundOrbitRadius: 0 dSinkMustAccreteRadius: 0 dSinkMassMin: 0
# SINKS: bSinkForm: 0 bSinkFormSimple: 0 bSinkFormJeans: 0 bSinkFormDivV: 0 (0)
# SINKS: bSinkFormDivAcc: 0 (0) bSinkFormDV: 0 bSinkFormPotMin: 0
# SINKS: nSinkFormMin: 64 bSinkAngMomOutput: 0 bSinkMerge: 1 nJeans: 50
# SINKS: dJeansConstant: 23.3246 dSinkFormDensity: -1 dSinkTimeEligible: 0
# SPH:  nSmooth: 64 dhMinOverSoft: 0 dResolveJeans: 0 bVariableAlpha: 0
# SPH: bDoGas: 0 bInitGasDensity: 1 bGeometric: 0 bGasAdiabatic: 1 bGasIsothermal: 0
# SPH: bGasCooling: 0 bShockTracker: 0 dShockTrackerA: 0.16 dShockTrackerB: 0.4
# SPH: dTauAlpha: 0.1 dAlphaMax: 4 dAlphaMin: 0 dNAlphaNoise: 100 dAFac: 2
# SPH: dConstAlpha: 1 dConstBeta: 2 bViscosityLimiter: 1 iViscosityLimiter: 1
# SPH: bViscosityLimitdt: 0 bBulkViscosity: 0 bSphStep: 1 bSphSingleStep: 0
# SPH: ddHonHLimit: 0.1 bSimpleGasDrag: 0 bEpstein: 1 dGamma: 1e-11
# GROWMASS:  nGrowMass: 0 bGrowDark: 1 bGrowGas: 1 bGrowStar: 1 dGrowDeltaM: 0
# GROWMASS: dGrowStartT: 0 dGrowEndT: 1 dGrowMaxM: 1.79769e+308 dGrowMinM: 0
# GAS PHYSICS:  dConstGamma: 1.66667 dMeanMolWeight: 1 dGasConst: 3.76322e-08
# GAS PHYSICS: dTuFac: 5.64483e-08 dKBoltzUnit: 1 dPext: 0 nSuperCool: 0
# GAS PHYSICS: bSymCool: 0 dCoolDens: 50 dCoolFac: 0.95 dCoolMaxDens: 1e+08
# GAS PHYSICS: bConstantDiffusion: 0 dMetalDiffusionCoeff: 0 dThermalDiffusionCoeff: 0
# GAS PHYSICS: dEvapCoeff: 1.2e-07 dEvapMinTemp: 100000 dThermalCondCoeff: 1.2e-07
# GAS PHYSICS: dThermalCondSatCoeff: 17 dThermalCond2Coeff: 500
# GAS PHYSICS: dThermalCond2SatCoeff: 0.5 dEtaDiffusion: 0.1
# COOLING:  bIonNonEqm: 1 bUV: 1 bUVTableUsesTime: 0 dMassFracHelium: 0.236
# COOLING: dCoolingTmin: 10 dCoolingTmax: 1e+09 nCoolingTable: 15001
# COOLING: bDoIonOutput: 0 bLowTCool: 0 bMetal: 1 dPhotoelectricHeating: 0
# COOLING: dPhotoelectricScaleLength: 4 dPhotoelectricInnerRadius: 4 dzTimeClampUV: -1
# COOLING: dMetalCoolFactor: 1
# RedOut: none
# Log entries:
# dTime z E T U Eth Lx Ly Lz WallTime dWMax dImax dEMax dMultiEff
9.8388e-02 1.5753e+00 1.148812e-06 3.2674e-03 -4.6134e-03 0.0000e+00 1.577337e-04 2.207056e-04 2.857101e-04 7 0.0000e+00 7.6995e-01 0.0000e+00 3.5695e+00
1.0097e-01 1.5293e+00 1.274045e-06 3.4306e-03 -4.8617e-03 0.0000e+00 1.636528e-04 2.293831e-04 3.033952e-04 7 0.0000e+00 7.6602e-01 0.0000e+00 3.5523e+00
1.0355e-01 1.4852e+00 1.163548e-07 3.5784e-03 -5.0983e-03 0.0000e+00 1.671097e-04 2.447135e-04 3.218251e-04 7 0.0000e+00 7.9022e-01 0.0000e+00 3.5210e+00
1.0613e-01 1.4429e+00 1.891976e-06 3.7308e-03 -5.3387e-03 0.0000e+00 1.744134e-04 2.564754e-04 3.428385e-04 7 0.0000e+00 7.5555e-01 0.0000e+00 3.4860e+00
1.0871e-01 1.4021e+00 -9.967154e-07 3.8927e-03 -5.5954e-03 0.0000e+00 1.779955e-04 2.719844e-04 3.602843e-04 7 0.0000e+00 7.8235e-01 0.0000e+00 3.4377e+00
1.1130e-01 1.3629e+00 2.967504e-06 4.0738e-03 -5.8669e-03 0.0000e+00 1.805511e-04 2.830156e-04 3.812526e-04 6 0.0000e+00 7.7850e-01 0.0000e+00 3.4013e+00
1.1388e-01 1.3251e+00 3.536063e-06 4.2815e-03 -6.1710e-03 0.0000e+00 1.835076e-04 2.967220e-04 4.036652e-04 6 0.0000e+00 7.8608e-01 0.0000e+00 3.3798e+00
1.1646e-01 1.2887e+00 3.797285e-06 4.5190e-03 -6.5083e-03 0.0000e+00 1.828193e-04 3.081521e-04 4.219765e-04 6 0.0000e+00 7.8600e-01 0.0000e+00 3.3713e+00
1.1904e-01 1.2535e+00 4.016463e-06 4.7641e-03 -6.8568e-03 0.0000e+00 1.788043e-04 3.208843e-04 4.424489e-04 6 0.0000e+00 7.8634e-01 0.0000e+00 3.3657e+00
1.2162e-01 1.2195e+00 4.367559e-06 5.0019e-03 -7.2010e-03 0.0000e+00 1.809260e-04 3.363607e-04 4.579195e-04 6 0.0000e+00 7.9435e-01 0.0000e+00 3.3616e+00
1.2420e-01 1.1867e+00 1.444057e-06 5.2368e-03 -7.5487e-03 0.0000e+00 1.831220e-04 3.573029e-04 4.794883e-04 6 0.0000e+00 8.4247e-01 0.0000e+00 3.3500e+00
1.2679e-01 1.1549e+00 1.749464e-06 5.4796e-03 -7.9044e-03 0.0000e+00 1.852860e-04 3.765342e-04 4.965010e-04 6 0.0000e+00 8.1211e-01 0.0000e+00 3.3336e+00
1.2937e-01 1.1241e+00 4.336121e-06 5.6824e-03 -8.2205e-03 0.0000e+00 1.906183e-04 3.916414e-04 5.058924e-04 6 0.0000e+00 7.7299e-01 0.0000e+00 3.3106e+00
1.3195e-01 1.0943e+00 3.896252e-06 5.8421e-03 -8.4988e-03 0.0000e+00 1.930420e-04 4.119938e-04 5.221923e-04 6 0.0000e+00 8.1264e-01 0.0000e+00 3.2734e+00
1.3453e-01 1.0654e+00 2.093836e-06 6.0193e-03 -8.7980e-03 0.0000e+00 1.931147e-04 4.280395e-04 5.398080e-04 7 0.0000e+00 8.6558e-01 0.0000e+00 3.2228e+00
1.3711e-01 1.0373e+00 1.735873e-06 6.2325e-03 -9.1341e-03 0.0000e+00 1.951899e-04 4.432119e-04 5.588924e-04 7 0.0000e+00 8.6623e-01 0.0000e+00 3.2015e+00
1.3969e-01 1.0101e+00 4.829582e-06 6.4430e-03 -9.4667e-03 0.0000e+00 1.943399e-04 4.572148e-04 5.788293e-04 6 0.0000e+00 9.8322e-01 0.0000e+00 3.1845e+00
1.4228e-01 9.8366e-01 5.724470e-06 6.6534e-03 -9.8038e-03 0.0000e+00 1.964212e-04 4.752134e-04 6.014867e-04 6 0.0000e+00 9.4130e-01 0.0000e+00 3.1579e+00
1.4486e-01 9.5795e-01 6.089670e-06 6.8596e-03 -1.0140e-02 0.0000e+00 1.981616e-04 4.959778e-04 6.297588e-04 7 0.0000e+00 9.1900e-01 0.0000e+00 3.1306e+00
1.4744e-01 9.3295e-01 6.398874e-06 7.0896e-03 -1.0502e-02 0.0000e+00 1.972514e-04 5.130586e-04 6.517778e-04 7 0.0000e+00 8.6644e-01 0.0000e+00 3.1073e+00
1.5002e-01 9.0862e-01 4.945558e-06 7.3491e-03 -1.0898e-02 0.0000e+00 1.949965e-04 5.337785e-04 6.757705e-04 6 0.0000e+00 8.8723e-01 0.0000e+00 3.0824e+00
1.5260e-01 8.8494e-01 8.872936e-06 7.6265e-03 -1.1311e-02 0.0000e+00 1.966941e-04 5.588085e-04 6.952808e-04 6 0.0000e+00 8.5726e-01 0.0000e+00 3.0632e+00
1.5518e-01 8.6188e-01 9.401993e-06 7.9278e-03 -1.1753e-02 0.0000e+00 1.959791e-04 5.820822e-04 7.183331e-04 6 0.0000e+00 9.7721e-01 0.0000e+00 3.0584e+00
1.5777e-01 8.3940e-01 6.634298e-06 8.2388e-03 -1.2213e-02 0.0000e+00 1.981085e-04 6.041888e-04 7.498402e-04 6 0.0000e+00 8.3801e-01 0.0000e+00 3.0532e+00
1.6035e-01 8.1748e-01 8.069596e-06 8.5485e-03 -1.2670e-02 0.0000e+00 1.986564e-04 6.330024e-04 7.879383e-04 6 0.0000e+00 8.0352e-01 0.0000e+00 3.0566e+00
1.6293e-01 7.9610e-01 3.054039e-06 8.8572e-03 -1.3136e-02 0.0000e+00 1.961901e-04 6.502027e-04 8.083367e-04 6 0.0000e+00 8.2883e-01 0.0000e+00 3.0471e+00
1.6551e-01 7.7524e-01 6.008074e-06 9.1618e-03 -1.3594e-02 0.0000e+00 1.940960e-04 6.717364e-04 8.249259e-04 6 0.0000e+00 8.6204e-01 0.0000e+00 3.0332e+00
1.6809e-01 7.5488e-01 6.291724e-06 9.4841e-03 -1.4076e-02 0.0000e+00 1.934896e-04 6.966061e-04 8.431228e-04 6 0.0000e+00 8.4045e-01 0.0000e+00 3.0291e+00
1.7067e-01 7.3499e-01 9.448877e-06 9.8257e-03 -1.4577e-02 0.0000e+00 1.918726e-04 7.131383e-04 8.618788e-04 6 0.0000e+00 8.3257e-01 0.0000e+00 3.0252e+00
1.7326e-01 7.1556e-01 7.543112e-06 1.0187e-02 -1.5108e-02 0.0000e+00 1.965377e-04 7.285012e-04 8.765761e-04 6 0.0000e+00 8.6251e-01 0.0000e+00 3.0110e+00
1.7584e-01 6.9656e-01 7.950080e-06 1.0559e-02 -1.5651e-02 0.0000e+00 2.045222e-04 7.460504e-04 9.089203e-04 6 0.0000e+00 8.5520e-01 0.0000e+00 3.0012e+00
1.7842e-01 6.7799e-01 1.087693e-05 1.0894e-02 -1.6158e-02 0.0000e+00 2.080706e-04 7.570553e-04 9.290664e-04 6 0.0000e+00 8.3461e-01 0.0000e+00 2.9996e+00
1.8100e-01 6.5982e-01 1.237975e-05 1.1214e-02 -1.6655e-02 0.0000e+00 2.112756e-04 7.797983e-04 9.480148e-04 6 0.0000e+00 8.2230e-01 0.0000e+00 2.9916e+00
1.8358e-01 6.4204e-01 8.990961e-06 1.1494e-02 -1.7121e-02 0.0000e+00 2.239986e-04 7.987733e-04 9.697688e-04 6 0.0000e+00 8.6986e-01 0.0000e+00 2.9713e+00
1.8616e-01 6.2464e-01 7.875084e-06 1.1749e-02 -1.7561e-02 0.0000e+00 2.278943e-04 8.167418e-04 9.875983e-04 6 0.0000e+00 8.3613e-01 0.0000e+00 2.9597e+00
1.8874e-01 6.0760e-01 7.553276e-06 1.1997e-02 -1.7996e-02 0.0000e+00 2.265841e-04 8.362798e-04 1.009096e-03 6 0.0000e+00 8.5370e-01 0.0000e+00 2.9491e+00
1.9133e-01 5.9091e-01 1.806735e-05 1.2230e-02 -1.8409e-02 0.0000e+00 2.260190e-04 8.609234e-04 1.037979e-03 6 0.0000e+00 8.2374e-01 0.0000e+00 2.9211e+00
1.9391e-01 5.7456e-01 1.113175e-05 1.2465e-02 -1.8843e-02 0.0000e+00 2.236613e-04 8.879656e-04 1.062695e-03 6 0.0000e+00 8.8805e-01 0.0000e+00 2.8925e+00
1.9649e-01 5.5853e-01 8.545867e-06 1.2700e-02 -1.9277e-02 0.0000e+00 2.159438e-04 9.216207e-04 1.081170e-03 6 0.0000e+00 8.6925e-01 0.0000e+00 2.8719e+00
1.9907e-01 5.4281e-01 1.065866e-05 1.2949e-02 -1.9721e-02 0.0000e+00 2.128975e-04 9.499706e-04 1.102377e-03 6 0.0000e+00 8.5610e-01 0.0000e+00 2.8524e+00
2.0165e-01 5.2740e-01 2.073928e-05 1.3211e-02 -2.0173e-02 0.0000e+00 2.092756e-04 9.735639e-04 1.112106e-03 6 0.0000e+00 8.3782e-01 0.0000e+00 2.8306e+00
2.0423e-01 5.1228e-01 1.635084e-05 1.3463e-02 -2.0633e-02 0.0000e+00 2.015318e-04 1.005309e-03 1.106472e-03 6 0.0000e+00 8.3569e-01 0.0000e+00 2.8069e+00
2.0682e-01 4.9744e-01 1.320529e-05 1.3722e-02 -2.1100e-02 0.0000e+00 1.926878e-04 1.027535e-03 1.067811e-03 6 0.0000e+00 8.9243e-01 0.0000e+00 2.7923e+00
2.0940e-01 4.8288e-01 8.719890e-06 1.3976e-02 -2.1567e-02 0.0000e+00 1.750831e-04 1.051398e-03 1.049942e-03 6 0.0000e+00 8.4724e-01 0.0000e+00 2.7769e+00
2.1198e-01 4.6858e-01 1.792942e-05 1.4249e-02 -2.2042e-02 0.0000e+00 1.691866e-04 1.078582e-03 1.025286e-03 5 0.0000e+00 8.3726e-01 0.0000e+00 2.7599e+00
2.1456e-01 4.5454e-01 1.068536e-05 1.4574e-02 -2.2588e-02 0.0000e+00 1.700346e-04 1.099051e-03 1.016587e-03 5 0.0000e+00 8.7123e-01 0.0000e+00 2.7487e+00
2.1714e-01 4.4075e-01 9.510078e-06 1.4905e-02 -2.3139e-02 0.0000e+00 1.741805e-04 1.122497e-03 1.004787e-03 5 0.0000e+00 8.5542e-01 0.0000e+00 2.7402e+00
2.1972e-01 4.2720e-01 1.507406e-05 1.5211e-02 -2.3660e-02 0.0000e+00 1.773907e-04 1.146908e-03 9.859668e-04 5 0.0000e+00 8.8099e-01 0.0000e+00 2.7300e+00
2.2231e-01 4.1388e-01 1.566617e-05 1.5532e-02 -2.4206e-02 0.0000e+00 1.722167e-04 1.169116e-03 9.884357e-04 5 0.0000e+00 8.6811e-01 0.0000e+00 2.7154e+00
2.2489e-01 4.0079e-01 2.475721e-05 1.5851e-02 -2.4743e-02 0.0000e+00 1.809127e-04 1.188687e-03 9.927000e-04 5 0.0000e+00 8.4881e-01 0.0000e+00 2.6998e+00
2.2747e-01 3.8792e-01 2.148725e-05 1.6215e-02 -2.5341e-02 0.0000e+00 1.886813e-04 1.204112e-03 9.916938e-04 5 0.0000e+00 8.4827e-01 0.0000e+00 2.6885e+00
2.3005e-01 3.7526e-01 1.761449e-05 1.6598e-02 -2.5963e-02 0.0000e+00 2.043562e-04 1.217301e-03 9.983780e-04 5 0.0000e+00 8.7367e-01 0.0000e+00 2.6832e+00
2.3263e-01 3.6280e-01 1.868583e-05 1.7018e-02 -2.6621e-02 0.0000e+00 2.180261e-04 1.234210e-03 9.988545e-04 5 0.0000e+00 8.7789e-01 0.0000e+00 2.6821e+00
2.3521e-01 3.5055e-01 1.442202e-05 1.7453e-02 -2.7304e-02 0.0000e+00 2.457472e-04 1.256100e-03 9.989806e-04 5 0.0000e+00 8.6051e-01 0.0000e+00 2.6725e+00
2.3780e-01 3.3850e-01 2.585444e-05 1.7914e-02 -2.8001e-02 0.0000e+00 2.544589e-04 1.279027e-03 9.987379e-04 5 0.0000e+00 8.4286e-01 0.0000e+00 2.6660e+00
2.4038e-01 3.2663e-01 3.055530e-05 1.8294e-02 -2.8629e-02 0.0000e+00 2.708766e-04 1.308582e-03 1.004953e-03 5 0.0000e+00 8.7477e-01 0.0000e+00 2.6566e+00
2.4296e-01 3.1495e-01 3.133740e-05 1.8679e-02 -2.9269e-02 0.0000e+00 2.865469e-04 1.335680e-03 9.994725e-04 5 0.0000e+00 8.7700e-01 0.0000e+00 2.6457e+00
2.4554e-01 3.0344e-01 2.545788e-05 1.9110e-02 -2.9966e-02 0.0000e+00 3.132766e-04 1.365856e-03 9.911083e-04 6 0.0000e+00 1.0063e+00 0.0000e+00 2.6395e+00
2.4812e-01 2.9211e-01 3.280737e-05 1.9608e-02 -3.0722e-02 0.0000e+00 3.164541e-04 1.394827e-03 9.804863e-04 6 0.0000e+00 9.3479e-01 0.0000e+00 2.6335e+00
2.5070e-01 2.8095e-01 2.239933e-05 2.0159e-02 -3.1553e-02 0.0000e+00 3.227794e-04 1.429083e-03 9.726004e-04 6 0.0000e+00 9.7571e-01 0.0000e+00 2.6302e+00
2.5329e-01 2.6996e-01 3.033091e-05 2.0683e-02 -3.2345e-02 0.0000e+00 3.279343e-04 1.462995e-03 9.391328e-04 6 0.0000e+00 8.8546e-01 0.0000e+00 2.6261e+00
2.5587e-01 2.5913e-01 3.492817e-05 2.1171e-02 -3.3108e-02 0.0000e+00 3.313687e-04 1.488346e-03 9.707865e-04 6 0.0000e+00 1.1059e+00 0.0000e+00 2.6239e+00
2.5845e-01 2.4845e-01 2.830292e-05 2.1579e-02 -3.3808e-02 0.0000e+00 3.316775e-04 1.515982e-03 9.817270e-04 6 0.0000e+00 9.2754e-01 0.0000e+00 2.6068e+00
2.6103e-01 2.3793e-01 3.317098e-05 2.2002e-02 -3.4516e-02 0.0000e+00 3.220067e-04 1.546240e-03 9.563362e-04 6 0.0000e+00 9.1787e-01 0.0000e+00 2.5939e+00
2.6361e-01 2.2755e-01 2.615457e-05 2.2402e-02 -3.5216e-02 0.0000e+00 3.200260e-04 1.567580e-03 9.541196e-04 6 0.0000e+00 9.0345e-01 0.0000e+00 2.5891e+00
2.6619e-01 2.1732e-01 3.761454e-05 2.2805e-02 -3.5904e-02 0.0000e+00 3.243465e-04 1.593950e-03 9.437755e-04 6 0.0000e+00 8.5076e-01 0.0000e+00 2.5733e+00
2.6878e-01 2.0723e-01 4.003888e-05 2.3222e-02 -3.6621e-02 0.0000e+00 3.459136e-04 1.616560e-03 9.124841e-04 6 0.0000e+00 8.7338e-01 0.0000e+00 2.5562e+00
2.7136e-01 1.9728e-01 3.621581e-05 2.3697e-02 -3.7406e-02 0.0000e+00 3.768043e-04 1.644804e-03 8.991376e-04 6 0.0000e+00 8.7550e-01 0.0000e+00 2.5344e+00
2.7394e-01 1.8746e-01 3.324941e-05 2.4248e-02 -3.8272e-02 0.0000e+00 3.918770e-04 1.674282e-03 8.725246e-04 6 0.0000e+00 8.8931e-01 0.0000e+00 2.5181e+00
2.7652e-01 1.7778e-01 4.224249e-05 2.4841e-02 -3.9173e-02 0.0000e+00 3.757112e-04 1.703256e-03 8.916795e-04 5 0.0000e+00 8.6679e-01 0.0000e+00 2.5049e+00
2.7910e-01 1.6822e-01 3.484847e-05 2.5480e-02 -4.0143e-02 0.0000e+00 3.635835e-04 1.727547e-03 9.161454e-04 6 0.0000e+00 8.9354e-01 0.0000e+00 2.4987e+00
2.8168e-01 1.5879e-01 3.075959e-05 2.6165e-02 -4.1161e-02 0.0000e+00 3.485800e-04 1.742523e-03 9.405391e-04 6 0.0000e+00 9.0189e-01 0.0000e+00 2.4948e+00
2.8426e-01 1.4948e-01 4.636194e-05 2.6913e-02 -4.2230e-02 0.0000e+00 3.533876e-04 1.763585e-03 9.563419e-04 6 0.0000e+00 8.7325e-01 0.0000e+00 2.4940e+00
2.8685e-01 1.4029e-01 4.756877e-05 2.7681e-02 -4.3340e-02 0.0000e+00 3.099688e-04 1.779875e-03 9.776057e-04 6 0.0000e+00 8.7157e-01 0.0000e+00 2.5034e+00
2.8943e-01 1.3122e-01 3.732617e-05 2.8489e-02 -4.4509e-02 0.0000e+00 2.552709e-04 1.808154e-03 9.741992e-04 6 0.0000e+00 8.9736e-01 0.0000e+00 2.5127e+00
2.9201e-01 1.2226e-01 4.256703e-05 2.9304e-02 -4.5677e-02 0.0000e+00 2.355698e-04 1.834804e-03 9.816938e-04 5 0.0000e+00 8.9408e-01 0.0000e+00 2.5127e+00
2.9459e-01 1.1341e-01 4.936916e-05 3.0064e-02 -4.6797e-02 0.0000e+00 2.151327e-04 1.867056e-03 9.855989e-04 6 0.0000e+00 8.8344e-01 0.0000e+00 2.5087e+00
2.9717e-01 1.0467e-01 4.987928e-05 3.0747e-02 -4.7852e-02 0.0000e+00 2.268353e-04 1.892056e-03 9.664972e-04 6 0.0000e+00 9.2922e-01 0.0000e+00 2.5050e+00
2.9975e-01 9.6039e-02 4.673409e-05 3.1348e-02 -4.8835e-02 0.0000e+00 2.329279e-04 1.920032e-03 9.349424e-04 6 0.0000e+00 9.1062e-01 0.0000e+00 2.5017e+00
3.0234e-01 8.7511e-02 3.584685e-05 3.1879e-02 -4.9762e-02 0.0000e+00 2.289441e-04 1.949617e-03 8.969744e-04 6 0.0000e+00 9.0073e-01 0.0000e+00 2.4986e+00
3.0492e-01 7.9086e-02 3.840543e-05 3.2385e-02 -5.0656e-02 0.0000e+00 2.308378e-04 1.977823e-03 8.466949e-04 6 0.0000e+00 9.0870e-01 0.0000e+00 2.4998e+00
3.0750e-01 7.0760e-02 4.943556e-05 3.2870e-02 -5.1526e-02 0.0000e+00 2.413909e-04 2.001010e-03 8.100985e-04 6 0.0000e+00 8.8943e-01 0.0000e+00 2.4899e+00
3.1008e-01 6.2532e-02 3.855852e-05 3.3316e-02 -5.2384e-02 0.0000e+00 2.499664e-04 2.031188e-03 7.560310e-04 5 0.0000e+00 9.2817e-01 0.0000e+00 2.4753e+00
3.1266e-01 5.4400e-02 4.625374e-05 3.3738e-02 -5.3204e-02 0.0000e+00 2.645590e-04 2.058124e-03 7.295408e-04 6 0.0000e+00 9.2569e-01 0.0000e+00 2.4579e+00
3.1524e-01 4.6362e-02 4.891064e-05 3.4140e-02 -5.4013e-02 0.0000e+00 2.725297e-04 2.092807e-03 6.959650e-04 6 0.0000e+00 9.1724e-01 0.0000e+00 2.4395e+00
3.1783e-01 3.8415e-02 4.436378e-05 3.4621e-02 -5.4914e-02 0.0000e+00 2.874547e-04 2.121108e-03 6.648651e-04 5 0.0000e+00 9.4049e-01 0.0000e+00 2.4190e+00
3.2041e-01 3.0559e-02 6.073150e-05 3.5188e-02 -5.5885e-02 0.0000e+00 2.956344e-04 2.156333e-03 6.255961e-04 6 0.0000e+00 9.0617e-01 0.0000e+00 2.4054e+00
3.2299e-01 2.2791e-02 6.320014e-05 3.5785e-02 -5.6907e-02 0.0000e+00 3.006252e-04 2.184299e-03 5.954917e-04 5 0.0000e+00 9.1671e-01 0.0000e+00 2.3905e+00
3.2557e-01 1.5110e-02 4.715738e-05 3.6440e-02 -5.8010e-02 0.0000e+00 2.993050e-04 2.207777e-03 5.568261e-04 5 0.0000e+00 9.7169e-01 0.0000e+00 2.3811e+00
3.2815e-01 7.5133e-03 6.499249e-05 3.7182e-02 -5.9175e-02 0.0000e+00 3.156014e-04 2.230027e-03 5.119600e-04 6 0.0000e+00 9.0323e-01 0.0000e+00 2.3777e+00
3.3073e-01 2.2204e-15 6.688360e-05 3.7954e-02 -6.0392e-02 0.0000e+00 3.199871e-04 2.256033e-03 4.851969e-04 6 0.0000e+00 8.9831e-01 0.0000e+00 2.3800e+00
