# /uio/hume/student-u59/taabeled/gasoline/gasoline/pkdgrav L40_128_dark.param 
# PKDGRAV/GASOLINE Version 2.0.0 of $Date$
# Code compiled: Oct  9 2022 01:04:25
# Preprocessor macros: GASOLINE VSIGVISC WENDLANDC4 CHANGESOFT COOLING_METAL DTADJUST ESPACCH DIFFUSION

# Run started: Wed Sep  6 15:19:17 2023
# Master host: beehive5.uio.no
# N: 262144 nThreads: 20 bDiag: 0 Verbosity flags: (1,1,1,1,0)

# UNITS:  dMsolUnit: 1.02095e+15 dKpcUnit: 20000 dErgPerGmUnit: 2.19585e+15
# UNITS: dGmPerCcUnit (z=0): 8.64402e-30 dSecUnit: 1.31698e+18 (41732.6 Myr)
# UNITS: dKmPerSecUnit (z=0): 468.599
# BOX PARAMETERS:  bPeriodic: 1 bRestart: 0 bComove: 1 dPeriod: 1 dxPeriod: 1
# BOX PARAMETERS: dyPeriod: 1 dzPeriod: 1
# RUN DURATION:  iStartStep: 0 iStopStep: 128 nSteps: 128 iWallRunTime: 0
# RUN DURATION: dRedTo: 0
# READ/WRITE:  bParaRead: 0 bParaWrite: 0 bOverwrite: 0 iBinaryOutput: 0
# READ/WRITE: iReadIOrder: 0 bNoReOrder: 0 bStandard: 1 iOutInterval(0,0): 1 (0)
# READ/WRITE: dDumpFrameStep: -1 dDumpFrameTime: -1 iLogInterval: 1
# READ/WRITE: bLogTiming: 0 (0000) iCheckInterval: 1 bDoDensity: 1 dExtraStore: 2.000000
# READ/WRITE: achInFile: L20_64_IC.dat achOutName: L20_64_dark
# READ/WRITE: achDataSubPath: /uio/hume/student-u59/taabeled/AST4320_project2/L20_dark
# INTEGRATION:  bCannonical: 1 bKDK: 1 iOrder: 4 iEwOrder: 4 nReplicas: 1
# INTEGRATION: dEwCut: 2.600000 dEwhCut: 2.800000
# DOMAIN DECOMPOSITION:  dFracNoDomainDecomp: 0.1 dFracNoDomainDimChoice: 0.1
# DOMAIN DECOMPOSITION: bFastGas: 1 dFracFastGas: 0.2 bSplitWork: 1 bRungDD: 0
# DOMAIN DECOMPOSITION: dRungDDWeight: 1  nTruncateRung: 128 bLowerSoundSpeed: 0
# DOMAIN DECOMPOSITION: bGasDomainDecomp: 0
# TREEBUILD:  nBucket: 8 iTreeZipStep: 0 bTreeZipLocal: 1 iOpenType: JOSH
# TREEBUILD: dTheta: 0.525000 daSwitchTheta: 0.333333 dTheta2: 0.725000
# TREEBUILD: dAbsPartial: 0 dRealPartial: 0 dAbsTotal: 0 dRelTotal: 0
# SOFTENING:  dSoft: input bPhysicalSoft: 0 bVariableSoft: 0 (1 1 1)
# SOFTENING: nSoftNbr: 32 bSoftByType: 1 bSoftMaxMul: 1 dSoftMax: 0 bDoSoftOutput: 0
# TIMESTEPPING:  dDelta: 0.00258162 dDeltaSph: 0 dEta: 0.19 dEtauDot: 0.25
# TIMESTEPPING: dTMinDt: 0 duMinDt: 0 dEtaDeltaAccel: 0.2 dEtaCourant: 0.4 (0.25)
# TIMESTEPPING: iMaxRung: 24 bGravStep: 0 bEpsAccStep: 1 bDensityStep: 0
# TIMESTEPPING: bDeltaAccelStep: 0 (gt): 0 bLongRangeStep: 0 nTruncateRung: 128
# TIMESTEPPING: bNonSymp: 1
# COSMOLOGY:  dHubble0: 2.8944 dOmega0: 0.3077 dLambda: 0.6923 dOmegaRad: 0
# COSMOLOGY: dOmegab: 0 dQuintess: 0
# GRAVITY:  bEwald: 1 bSqrtPhiStep: 0 bDoGravity: 1 bDoSelfGravity: 1
# GRAVITY: bFandG: 0 bHeliocentric: 0 dCentMass: 1 dSunSoft: 0 bElliptical: 0
# GRAVITY: bEllipticalDarkNFW: 0 bLogHalo: 0 bHernquistSpheroid: 0 bNFWSpheroid: 0
# GRAVITY: bGalaxyDiskVerticalPotential: 0 dGalaxyDiskVerticalPotentialVc: 220
# GRAVITY: dGalaxyDiskVerticalPotentialR: 6 dGalaxyDiskVerticalPotentialStarSigma: 0
# GRAVITY: dGalaxyDiskVerticalPotentialStarH: 0.4
# GRAVITY: dGalaxyDiskVerticalPotentialGasSigma: 0 dGalaxyDiskVerticalPotentialGasH: 0.13 bHomogSpheroid: 0
# GRAVITY: dHomogSpheroidM: 2014379040 dHomogSpheroidR: 825242144 bBodyForce: 0
# GRAVITY: dBodyForceConst: 0 bMiyamotoDisk: 0 bTimeVarying: 0 bRotatingBar: 0
# GRAVITY: bRotFrame: 0 dOmega: 0 dOmegaDot: 0
# ROTATING BAR:  dRotBarMass: 0 dRotBarLength: 0 dRotBarCorotFac: 0
# ROTATING BAR: dRotBarTurnOff: 0 dRotBarTurnOn: 0 dRotBarAmpFac: 0 dRotBarDuration: 0
# ROTATING BAR: dRotBarPosAng: 0 dRotBarTime0: 0 dRotBarOmega: 0 dRotBarB5: 0
# ROTATING BAR: dRotBarIz: 0 dRotBarLz: 0 dRotBarLz0: 0 bFixedBar: 0 bBarMonopole: 1
# ROTATING BAR: dRotBarMonoPoleFac: 1
# NON-INERTIAL REFERENCE FRAME:  bPatch: 0 iStripOption: 2
# SINKS:  bDoSinks: 0 bBHSink: 0 dBHSinkEddEff: 0.1 dBHSinkFeedbackEff: 0.05
# SINKS: dBHSinkAlpha: 1 bDoBHKick: 0 bBHTurnOffCooling: 0 bSmallBHSmooth: 0
# SINKS: bBHMindv: 0 bBHAccreteAll: 1 bDoSinksAtStart: 0 bSinkThermal: 0
# SINKS: dSinkRadius: 0 dSinkBoundOrbitRadius: 0 dSinkMustAccreteRadius: 0 dSinkMassMin: 0
# SINKS: bSinkForm: 0 bSinkFormSimple: 0 bSinkFormJeans: 0 bSinkFormDivV: 0 (0)
# SINKS: bSinkFormDivAcc: 0 (0) bSinkFormDV: 0 bSinkFormPotMin: 0
# SINKS: nSinkFormMin: 64 bSinkAngMomOutput: 0 bSinkMerge: 1 nJeans: 50
# SINKS: dJeansConstant: 23.3246 dSinkFormDensity: -1 dSinkTimeEligible: 0
# SPH:  nSmooth: 64 dhMinOverSoft: 0 dResolveJeans: 0 bVariableAlpha: 0
# SPH: bDoGas: 0 bInitGasDensity: 1 bGeometric: 0 bGasAdiabatic: 1 bGasIsothermal: 0
# SPH: bGasCooling: 0 bShockTracker: 0 dShockTrackerA: 0.16 dShockTrackerB: 0.4
# SPH: dTauAlpha: 0.1 dAlphaMax: 4 dAlphaMin: 0 dNAlphaNoise: 100 dAFac: 2
# SPH: dConstAlpha: 1 dConstBeta: 2 bViscosityLimiter: 1 iViscosityLimiter: 1
# SPH: bViscosityLimitdt: 0 bBulkViscosity: 0 bSphStep: 1 bSphSingleStep: 0
# SPH: ddHonHLimit: 0.1 bSimpleGasDrag: 0 bEpstein: 1 dGamma: 1e-11
# GROWMASS:  nGrowMass: 0 bGrowDark: 1 bGrowGas: 1 bGrowStar: 1 dGrowDeltaM: 0
# GROWMASS: dGrowStartT: 0 dGrowEndT: 1 dGrowMaxM: 1.79769e+308 dGrowMinM: 0
# GAS PHYSICS:  dConstGamma: 1.66667 dMeanMolWeight: 1 dGasConst: 3.76322e-08
# GAS PHYSICS: dTuFac: 5.64483e-08 dKBoltzUnit: 1 dPext: 0 nSuperCool: 0
# GAS PHYSICS: bSymCool: 0 dCoolDens: 50 dCoolFac: 0.95 dCoolMaxDens: 1e+08
# GAS PHYSICS: bConstantDiffusion: 0 dMetalDiffusionCoeff: 0 dThermalDiffusionCoeff: 0
# GAS PHYSICS: dEvapCoeff: 1.2e-07 dEvapMinTemp: 100000 dThermalCondCoeff: 1.2e-07
# GAS PHYSICS: dThermalCondSatCoeff: 17 dThermalCond2Coeff: 500
# GAS PHYSICS: dThermalCond2SatCoeff: 0.5 dEtaDiffusion: 0.1
# COOLING:  bIonNonEqm: 1 bUV: 1 bUVTableUsesTime: 0 dMassFracHelium: 0.236
# COOLING: dCoolingTmin: 10 dCoolingTmax: 1e+09 nCoolingTable: 15001
# COOLING: bDoIonOutput: 0 bLowTCool: 0 bMetal: 1 dPhotoelectricHeating: 0
# COOLING: dPhotoelectricScaleLength: 4 dPhotoelectricInnerRadius: 4 dzTimeClampUV: -1
# COOLING: dMetalCoolFactor: 1
# RedOut: none
# Log entries:
# dTime z E T U Eth Lx Ly Lz WallTime dWMax dImax dEMax dMultiEff
9.8388e-02 1.5753e+00 4.090886e-06 2.4783e-03 -3.5250e-03 0.0000e+00 5.417786e-05 4.405849e-04 -2.807018e-05 5 0.0000e+00 8.0849e-01 0.0000e+00 3.3505e+00
1.0097e-01 1.5293e+00 4.781913e-06 2.6177e-03 -3.7290e-03 0.0000e+00 5.706113e-05 4.813771e-04 -2.858453e-05 6 0.0000e+00 8.0511e-01 0.0000e+00 3.3288e+00
1.0355e-01 1.4852e+00 5.131380e-06 2.7664e-03 -3.9448e-03 0.0000e+00 6.108198e-05 5.135285e-04 -2.500830e-05 6 0.0000e+00 8.5915e-01 0.0000e+00 3.3021e+00
1.0613e-01 1.4429e+00 1.656874e-06 2.9224e-03 -4.1741e-03 0.0000e+00 6.307404e-05 5.482744e-04 -1.509814e-05 6 0.0000e+00 8.1499e-01 0.0000e+00 3.2775e+00
1.0871e-01 1.4021e+00 2.727321e-06 3.0824e-03 -4.4051e-03 0.0000e+00 6.801851e-05 5.704407e-04 -3.717851e-06 6 0.0000e+00 9.2174e-01 0.0000e+00 3.2594e+00
1.1130e-01 1.3629e+00 4.848714e-06 3.2377e-03 -4.6327e-03 0.0000e+00 7.204595e-05 5.786635e-04 3.272032e-05 6 0.0000e+00 8.2020e-01 0.0000e+00 3.2413e+00
1.1388e-01 1.3251e+00 6.710356e-06 3.3880e-03 -4.8576e-03 0.0000e+00 7.733226e-05 5.619398e-04 1.125813e-04 6 0.0000e+00 8.7730e-01 0.0000e+00 3.2244e+00
1.1646e-01 1.2887e+00 6.535135e-06 3.5546e-03 -5.1030e-03 0.0000e+00 8.122447e-05 5.525428e-04 1.641253e-04 6 0.0000e+00 9.4996e-01 0.0000e+00 3.1870e+00
1.1904e-01 1.2535e+00 6.720743e-06 3.7494e-03 -5.3788e-03 0.0000e+00 8.570611e-05 5.395321e-04 1.995368e-04 6 0.0000e+00 8.6896e-01 0.0000e+00 3.1687e+00
1.2162e-01 1.2195e+00 6.980337e-06 3.9658e-03 -5.6790e-03 0.0000e+00 8.991578e-05 5.306229e-04 2.212111e-04 6 0.0000e+00 7.7728e-01 0.0000e+00 3.1494e+00
1.2420e-01 1.1867e+00 5.449794e-06 4.1961e-03 -5.9978e-03 0.0000e+00 9.365615e-05 5.169570e-04 2.477762e-04 6 0.0000e+00 7.7718e-01 0.0000e+00 3.1496e+00
1.2679e-01 1.1549e+00 6.062707e-06 4.4497e-03 -6.3411e-03 0.0000e+00 9.660903e-05 5.058333e-04 2.751939e-04 6 0.0000e+00 7.8012e-01 0.0000e+00 3.1585e+00
1.2937e-01 1.1241e+00 5.884406e-06 4.6901e-03 -6.6753e-03 0.0000e+00 9.856226e-05 4.838240e-04 2.963120e-04 5 0.0000e+00 7.7975e-01 0.0000e+00 3.1630e+00
1.3195e-01 1.0943e+00 8.193065e-06 4.8988e-03 -6.9782e-03 0.0000e+00 1.005534e-04 4.776986e-04 3.147176e-04 7 0.0000e+00 7.9881e-01 0.0000e+00 3.1557e+00
1.3453e-01 1.0654e+00 6.438995e-06 5.0905e-03 -7.2707e-03 0.0000e+00 1.025882e-04 4.718825e-04 3.375865e-04 6 0.0000e+00 7.9684e-01 0.0000e+00 3.1264e+00
1.3711e-01 1.0373e+00 9.449300e-06 5.2719e-03 -7.5504e-03 0.0000e+00 1.063984e-04 4.692297e-04 3.585023e-04 6 0.0000e+00 7.9813e-01 0.0000e+00 3.0980e+00
1.3969e-01 1.0101e+00 7.324868e-06 5.4638e-03 -7.8480e-03 0.0000e+00 1.102957e-04 4.691365e-04 3.748516e-04 6 0.0000e+00 7.9241e-01 0.0000e+00 3.0614e+00
1.4228e-01 9.8366e-01 9.673279e-06 5.6834e-03 -8.1714e-03 0.0000e+00 1.155434e-04 4.709236e-04 3.916717e-04 5 0.0000e+00 8.0809e-01 0.0000e+00 3.0281e+00
1.4486e-01 9.5795e-01 1.083736e-05 5.9261e-03 -8.5217e-03 0.0000e+00 1.235446e-04 4.656534e-04 4.100045e-04 6 0.0000e+00 7.8676e-01 0.0000e+00 3.0048e+00
1.4744e-01 9.3295e-01 1.112004e-05 6.1814e-03 -8.8886e-03 0.0000e+00 1.288854e-04 4.699853e-04 4.271204e-04 5 0.0000e+00 7.9083e-01 0.0000e+00 3.0081e+00
1.5002e-01 9.0862e-01 8.780997e-06 6.4199e-03 -9.2442e-03 0.0000e+00 1.316897e-04 4.759710e-04 4.442675e-04 6 0.0000e+00 8.0995e-01 0.0000e+00 3.0149e+00
1.5260e-01 8.8494e-01 9.895677e-06 6.6473e-03 -9.5880e-03 0.0000e+00 1.330170e-04 4.840600e-04 4.531975e-04 5 0.0000e+00 8.0380e-01 0.0000e+00 3.0000e+00
1.5518e-01 8.6188e-01 1.235519e-05 6.8903e-03 -9.9489e-03 0.0000e+00 1.337656e-04 4.970731e-04 4.616321e-04 6 0.0000e+00 8.0262e-01 0.0000e+00 2.9838e+00
1.5777e-01 8.3940e-01 8.309899e-06 7.1508e-03 -1.0337e-02 0.0000e+00 1.352288e-04 5.045701e-04 4.683646e-04 6 0.0000e+00 8.0247e-01 0.0000e+00 2.9688e+00
1.6035e-01 8.1748e-01 1.001170e-05 7.4050e-03 -1.0715e-02 0.0000e+00 1.363173e-04 5.109993e-04 4.804572e-04 6 0.0000e+00 8.1430e-01 0.0000e+00 2.9509e+00
1.6293e-01 7.9610e-01 1.381789e-05 7.6782e-03 -1.1114e-02 0.0000e+00 1.422700e-04 5.144562e-04 4.851291e-04 5 0.0000e+00 8.0568e-01 0.0000e+00 2.9307e+00
1.6551e-01 7.7524e-01 1.406370e-05 7.9749e-03 -1.1543e-02 0.0000e+00 1.461955e-04 5.223912e-04 4.901402e-04 6 0.0000e+00 8.0983e-01 0.0000e+00 2.9167e+00
1.6809e-01 7.5488e-01 1.336413e-05 8.3229e-03 -1.2027e-02 0.0000e+00 1.481758e-04 5.261247e-04 4.962005e-04 5 0.0000e+00 8.2257e-01 0.0000e+00 2.9061e+00
1.7067e-01 7.3499e-01 1.562252e-05 8.7479e-03 -1.2590e-02 0.0000e+00 1.515378e-04 5.294545e-04 4.957644e-04 6 0.0000e+00 8.0787e-01 0.0000e+00 2.9025e+00
1.7326e-01 7.1556e-01 1.180966e-05 9.2380e-03 -1.3230e-02 0.0000e+00 1.543241e-04 5.357781e-04 4.992603e-04 6 0.0000e+00 8.1633e-01 0.0000e+00 2.9369e+00
1.7584e-01 6.9656e-01 1.407929e-05 9.6236e-03 -1.3763e-02 0.0000e+00 1.575930e-04 5.434873e-04 4.959734e-04 6 0.0000e+00 8.4183e-01 0.0000e+00 2.9653e+00
1.7842e-01 6.7799e-01 1.497253e-05 9.8511e-03 -1.4143e-02 0.0000e+00 1.606945e-04 5.516456e-04 4.792766e-04 7 0.0000e+00 8.4166e-01 0.0000e+00 2.9545e+00
1.8100e-01 6.5982e-01 1.545963e-05 1.0028e-02 -1.4475e-02 0.0000e+00 1.655971e-04 5.509301e-04 4.624973e-04 5 0.0000e+00 8.2257e-01 0.0000e+00 2.9149e+00
1.8358e-01 6.4204e-01 1.616619e-05 1.0175e-02 -1.4780e-02 0.0000e+00 1.691299e-04 5.543903e-04 4.547919e-04 6 0.0000e+00 8.3394e-01 0.0000e+00 2.8817e+00
1.8616e-01 6.2464e-01 1.671142e-05 1.0309e-02 -1.5072e-02 0.0000e+00 1.725921e-04 5.611614e-04 4.449476e-04 6 0.0000e+00 8.2245e-01 0.0000e+00 2.8462e+00
1.8874e-01 6.0760e-01 1.300707e-05 1.0414e-02 -1.5341e-02 0.0000e+00 1.741016e-04 5.671674e-04 4.388220e-04 5 0.0000e+00 8.3462e-01 0.0000e+00 2.8144e+00
1.9133e-01 5.9091e-01 1.303310e-05 1.0505e-02 -1.5593e-02 0.0000e+00 1.800430e-04 5.777667e-04 4.332516e-04 6 0.0000e+00 8.1917e-01 0.0000e+00 2.7825e+00
1.9391e-01 5.7456e-01 1.715079e-05 1.0633e-02 -1.5879e-02 0.0000e+00 1.850495e-04 5.845919e-04 4.297965e-04 6 0.0000e+00 8.4034e-01 0.0000e+00 2.7577e+00
1.9649e-01 5.5853e-01 1.748493e-05 1.0799e-02 -1.6210e-02 0.0000e+00 1.897525e-04 5.917973e-04 4.267663e-04 5 0.0000e+00 8.3035e-01 0.0000e+00 2.7417e+00
1.9907e-01 5.4281e-01 1.768963e-05 1.1004e-02 -1.6581e-02 0.0000e+00 1.942081e-04 6.030078e-04 4.243588e-04 5 0.0000e+00 8.3773e-01 0.0000e+00 2.7220e+00
2.0165e-01 5.2740e-01 1.713869e-05 1.1240e-02 -1.6986e-02 0.0000e+00 2.019249e-04 6.086689e-04 4.245615e-04 6 0.0000e+00 8.7168e-01 0.0000e+00 2.7072e+00
2.0423e-01 5.1228e-01 1.857562e-05 1.1509e-02 -1.7424e-02 0.0000e+00 2.029464e-04 6.095764e-04 4.242366e-04 6 0.0000e+00 9.2425e-01 0.0000e+00 2.6946e+00
2.0682e-01 4.9744e-01 1.535774e-05 1.1811e-02 -1.7904e-02 0.0000e+00 2.057184e-04 6.075456e-04 4.226202e-04 6 0.0000e+00 1.0764e+00 0.0000e+00 2.6888e+00
2.0940e-01 4.8288e-01 1.885226e-05 1.2165e-02 -1.8431e-02 0.0000e+00 2.092276e-04 6.038985e-04 4.179825e-04 5 0.0000e+00 1.0923e+00 0.0000e+00 2.6850e+00
2.1198e-01 4.6858e-01 2.026832e-05 1.2543e-02 -1.8990e-02 0.0000e+00 2.156594e-04 5.983153e-04 4.213127e-04 5 0.0000e+00 9.2798e-01 0.0000e+00 2.6910e+00
2.1456e-01 4.5454e-01 2.065194e-05 1.2916e-02 -1.9548e-02 0.0000e+00 2.203987e-04 5.925380e-04 4.195960e-04 6 0.0000e+00 8.4846e-01 0.0000e+00 2.7163e+00
2.1714e-01 4.4075e-01 1.522102e-05 1.3185e-02 -2.0010e-02 0.0000e+00 2.247375e-04 5.913669e-04 4.165796e-04 6 0.0000e+00 9.7914e-01 0.0000e+00 2.7237e+00
2.1972e-01 4.2720e-01 1.986675e-05 1.3396e-02 -2.0408e-02 0.0000e+00 2.255656e-04 5.877078e-04 4.176392e-04 6 0.0000e+00 9.9741e-01 0.0000e+00 2.6900e+00
2.2231e-01 4.1388e-01 2.253013e-05 1.3558e-02 -2.0760e-02 0.0000e+00 2.242293e-04 5.775163e-04 4.125716e-04 5 0.0000e+00 9.9853e-01 0.0000e+00 2.6467e+00
2.2489e-01 4.0079e-01 2.195676e-05 1.3696e-02 -2.1093e-02 0.0000e+00 2.269528e-04 5.713664e-04 4.095740e-04 6 0.0000e+00 8.6382e-01 0.0000e+00 2.6204e+00
2.2747e-01 3.8792e-01 2.229635e-05 1.3860e-02 -2.1453e-02 0.0000e+00 2.295346e-04 5.563255e-04 4.043130e-04 5 0.0000e+00 8.4336e-01 0.0000e+00 2.6035e+00
2.3005e-01 3.7526e-01 2.228720e-05 1.4050e-02 -2.1842e-02 0.0000e+00 2.297468e-04 5.296677e-04 3.998938e-04 5 0.0000e+00 8.4493e-01 0.0000e+00 2.5865e+00
2.3263e-01 3.6280e-01 2.386693e-05 1.4267e-02 -2.2257e-02 0.0000e+00 2.340838e-04 5.069769e-04 3.927235e-04 5 0.0000e+00 8.5341e-01 0.0000e+00 2.5888e+00
2.3521e-01 3.5055e-01 1.921204e-05 1.4478e-02 -2.2676e-02 0.0000e+00 2.329095e-04 4.846232e-04 3.877410e-04 6 0.0000e+00 8.7296e-01 0.0000e+00 2.5757e+00
2.3780e-01 3.3850e-01 2.315211e-05 1.4698e-02 -2.3097e-02 0.0000e+00 2.341674e-04 4.627149e-04 3.867578e-04 5 0.0000e+00 8.3795e-01 0.0000e+00 2.5497e+00
2.4038e-01 3.2663e-01 1.989777e-05 1.4953e-02 -2.3564e-02 0.0000e+00 2.343061e-04 4.515036e-04 3.881749e-04 5 0.0000e+00 8.8715e-01 0.0000e+00 2.5136e+00
2.4296e-01 3.1495e-01 1.988979e-05 1.5268e-02 -2.4089e-02 0.0000e+00 2.333159e-04 4.393998e-04 3.875635e-04 5 0.0000e+00 8.3908e-01 0.0000e+00 2.4935e+00
2.4554e-01 3.0344e-01 2.119663e-05 1.5612e-02 -2.4646e-02 0.0000e+00 2.340828e-04 4.259474e-04 3.864801e-04 5 0.0000e+00 8.5681e-01 0.0000e+00 2.4912e+00
2.4812e-01 2.9211e-01 2.505228e-05 1.5958e-02 -2.5205e-02 0.0000e+00 2.342002e-04 4.133399e-04 3.824687e-04 5 0.0000e+00 8.4161e-01 0.0000e+00 2.4930e+00
2.5070e-01 2.8095e-01 2.374385e-05 1.6287e-02 -2.5756e-02 0.0000e+00 2.333125e-04 4.065874e-04 3.766038e-04 6 0.0000e+00 8.5422e-01 0.0000e+00 2.4866e+00
2.5329e-01 2.6996e-01 2.160236e-05 1.6602e-02 -2.6298e-02 0.0000e+00 2.332075e-04 3.964127e-04 3.664259e-04 5 0.0000e+00 8.5499e-01 0.0000e+00 2.4664e+00
2.5587e-01 2.5913e-01 2.183008e-05 1.6935e-02 -2.6859e-02 0.0000e+00 2.313188e-04 3.859304e-04 3.616071e-04 4 0.0000e+00 8.5097e-01 0.0000e+00 2.4480e+00
2.5845e-01 2.4845e-01 2.311412e-05 1.7260e-02 -2.7414e-02 0.0000e+00 2.314622e-04 3.800298e-04 3.467836e-04 4 0.0000e+00 8.4448e-01 0.0000e+00 2.4401e+00
2.6103e-01 2.3793e-01 2.470268e-05 1.7586e-02 -2.7972e-02 0.0000e+00 2.306038e-04 3.780556e-04 3.439511e-04 6 0.0000e+00 8.4234e-01 0.0000e+00 2.4369e+00
2.6361e-01 2.2755e-01 2.602953e-05 1.7930e-02 -2.8553e-02 0.0000e+00 2.109482e-04 3.748488e-04 3.255376e-04 5 0.0000e+00 8.8244e-01 0.0000e+00 2.4259e+00
2.6619e-01 2.1732e-01 2.424545e-05 1.8345e-02 -2.9211e-02 0.0000e+00 1.970608e-04 3.676252e-04 3.141907e-04 5 0.0000e+00 8.6990e-01 0.0000e+00 2.4126e+00
2.6878e-01 2.0723e-01 2.375549e-05 1.8808e-02 -2.9921e-02 0.0000e+00 1.995296e-04 3.630860e-04 3.096184e-04 4 0.0000e+00 8.5977e-01 0.0000e+00 2.4013e+00
2.7136e-01 1.9728e-01 2.474917e-05 1.9355e-02 -3.0718e-02 0.0000e+00 1.977328e-04 3.561902e-04 3.147220e-04 4 0.0000e+00 8.6715e-01 0.0000e+00 2.3997e+00
2.7394e-01 1.8746e-01 2.480369e-05 1.9826e-02 -3.1444e-02 0.0000e+00 1.945626e-04 3.493853e-04 3.097261e-04 5 0.0000e+00 8.8315e-01 0.0000e+00 2.4163e+00
2.7652e-01 1.7778e-01 2.517553e-05 2.0142e-02 -3.2020e-02 0.0000e+00 2.008660e-04 3.412226e-04 3.064322e-04 5 0.0000e+00 8.7923e-01 0.0000e+00 2.4099e+00
2.7910e-01 1.6822e-01 2.631084e-05 2.0384e-02 -3.2524e-02 0.0000e+00 2.059725e-04 3.427815e-04 3.014025e-04 5 0.0000e+00 8.9292e-01 0.0000e+00 2.3980e+00
2.8168e-01 1.5879e-01 2.590451e-05 2.0588e-02 -3.2994e-02 0.0000e+00 2.027440e-04 3.355971e-04 2.994159e-04 5 0.0000e+00 8.8352e-01 0.0000e+00 2.3795e+00
2.8426e-01 1.4948e-01 2.683154e-05 2.0793e-02 -3.3466e-02 0.0000e+00 2.081585e-04 3.279145e-04 2.961396e-04 4 0.0000e+00 8.7282e-01 0.0000e+00 2.3689e+00
2.8685e-01 1.4029e-01 2.689162e-05 2.1009e-02 -3.3953e-02 0.0000e+00 2.130446e-04 3.247321e-04 2.965141e-04 4 0.0000e+00 8.7411e-01 0.0000e+00 2.3587e+00
2.8943e-01 1.3122e-01 2.608917e-05 2.1254e-02 -3.4472e-02 0.0000e+00 2.152648e-04 3.392906e-04 2.938736e-04 4 0.0000e+00 8.9031e-01 0.0000e+00 2.3441e+00
2.9201e-01 1.2226e-01 2.655274e-05 2.1497e-02 -3.4991e-02 0.0000e+00 2.224575e-04 3.331015e-04 2.942482e-04 4 0.0000e+00 8.9881e-01 0.0000e+00 2.3311e+00
2.9459e-01 1.1341e-01 2.759427e-05 2.1752e-02 -3.5523e-02 0.0000e+00 2.253523e-04 3.331697e-04 2.886936e-04 4 0.0000e+00 8.8086e-01 0.0000e+00 2.3162e+00
2.9717e-01 1.0467e-01 2.643083e-05 2.2018e-02 -3.6072e-02 0.0000e+00 2.283423e-04 3.322520e-04 2.867641e-04 4 0.0000e+00 8.6844e-01 0.0000e+00 2.3048e+00
2.9975e-01 9.6039e-02 3.062636e-05 2.2301e-02 -3.6637e-02 0.0000e+00 2.260726e-04 3.305130e-04 2.793891e-04 4 0.0000e+00 8.8539e-01 0.0000e+00 2.2950e+00
3.0234e-01 8.7511e-02 2.907179e-05 2.2597e-02 -3.7223e-02 0.0000e+00 2.357994e-04 3.288502e-04 2.763893e-04 4 0.0000e+00 9.1025e-01 0.0000e+00 2.2853e+00
3.0492e-01 7.9086e-02 3.236179e-05 2.2919e-02 -3.7833e-02 0.0000e+00 2.385295e-04 3.367729e-04 2.607549e-04 4 0.0000e+00 8.9174e-01 0.0000e+00 2.2796e+00
3.0750e-01 7.0760e-02 3.309579e-05 2.3314e-02 -3.8523e-02 0.0000e+00 2.460591e-04 3.384527e-04 2.505362e-04 5 0.0000e+00 8.9612e-01 0.0000e+00 2.2733e+00
3.1008e-01 6.2532e-02 3.248398e-05 2.3784e-02 -3.9294e-02 0.0000e+00 2.553306e-04 3.418747e-04 2.362394e-04 4 0.0000e+00 8.8794e-01 0.0000e+00 2.2642e+00
3.1266e-01 5.4400e-02 3.226115e-05 2.4284e-02 -4.0099e-02 0.0000e+00 2.659274e-04 3.441739e-04 2.277420e-04 4 0.0000e+00 8.9081e-01 0.0000e+00 2.2587e+00
3.1524e-01 4.6362e-02 3.684735e-05 2.4748e-02 -4.0869e-02 0.0000e+00 2.715102e-04 3.550872e-04 2.102361e-04 4 0.0000e+00 9.0317e-01 0.0000e+00 2.2570e+00
3.1783e-01 3.8415e-02 3.155847e-05 2.5207e-02 -4.1647e-02 0.0000e+00 2.837691e-04 3.598991e-04 2.028910e-04 4 0.0000e+00 8.8839e-01 0.0000e+00 2.2558e+00
3.2041e-01 3.0559e-02 3.725086e-05 2.5716e-02 -4.2470e-02 0.0000e+00 2.994739e-04 3.627716e-04 1.900768e-04 4 0.0000e+00 9.1248e-01 0.0000e+00 2.2568e+00
3.2299e-01 2.2791e-02 3.894578e-05 2.6224e-02 -4.3300e-02 0.0000e+00 3.085474e-04 3.630007e-04 1.784442e-04 5 0.0000e+00 1.0077e+00 0.0000e+00 2.2591e+00
3.2557e-01 1.5110e-02 3.380433e-05 2.6696e-02 -4.4107e-02 0.0000e+00 3.191465e-04 3.752470e-04 1.654258e-04 4 0.0000e+00 9.2512e-01 0.0000e+00 2.2659e+00
3.2815e-01 7.5133e-03 3.903643e-05 2.7190e-02 -4.4930e-02 0.0000e+00 3.301806e-04 3.827698e-04 1.590057e-04 4 0.0000e+00 1.1730e+00 0.0000e+00 2.2645e+00
3.3073e-01 2.2204e-15 3.786208e-05 2.7669e-02 -4.5750e-02 0.0000e+00 3.407539e-04 3.896543e-04 1.484018e-04 4 0.0000e+00 9.8599e-01 0.0000e+00 2.2570e+00
